uf;cod_munic;nome_do_municipio;pop
SP;40853;Pracinha; 2 578
SP;40903;Pradópolis; 17 078
SP;41000;Praia Grande; 349 935
SP;41059;Pratânia; 5 126
SP;41109;Presidente Alves; 3 804
SP;41208;Presidente Bernardes; 14 490
SP;41307;Presidente Epitácio; 39 505
SP;41406;Presidente Prudente; 225 668
SP;41505;Presidente Venceslau; 35 201
SP;41604;Promissão; 35 131
SP;41653;Quadra; 3 405
SP;41703;Quatá; 13 163
SP;41802;Queiroz; 3 265
SP;41901;Queluz; 9 159
SP;42008;Quintana; 7 038
SP;42107;Rafard; 8 965
SP;42206;Rancharia; 28 588
SP;42305;Redenção da Serra; 4 494
SP;42404;Regente Feijó; 20 145
SP;42503;Reginópolis; 7 662
SP;42602;Registro; 59 946
SP;42701;Restinga; 6 404
SP;42800;Ribeira; 3 132
SP;42909;Ribeirão Bonito; 10 989
SP;43006;Ribeirão Branco; 18 627
SP;43105;Ribeirão Corrente; 4 608
SP;43204;Ribeirão do Sul; 4 677
SP;43238;Ribeirão dos Índios; 2 025
SP;43253;Ribeirão Grande; 7 450
SP;43303;Ribeirão Pires; 115 559
SP;43402;Ribeirão Preto; 698 259
SP;43501;Riversul; 5 599
SP;43600;Rifaina; 4 049
SP;43709;Rincão; 9 098
SP;43808;Rinópolis; 9 259
SP;43907;Rio Claro; 201 418
SP;44004;Rio das Pedras; 31 328
SP;44103;Rio Grande da Serra; 44 170
SP;44202;Riolândia; 10 309
SP;44251;Rosana; 17 440
SP;44301;Roseira; 10 832
SP;44400;Rubiácea; 2 700
SP;44509;Rubinéia; 3 833
SP;44608;Sabino; 5 112
SP;44707;Sagres; 2 474
SP;44806;Sales; 6 437
SP;44905;Sales Oliveira; 11 411
SP;45001;Salesópolis; 15 202
SP;45100;Salmourão; 4 808
SP;45159;Saltinho; 8 161
SP;45209;Salto; 134 319
SP;45308;Salto de Pirapora; 43 748
SP;45407;Salto Grande; 9 050
SP;45506;Sandovalina; 3 645
SP;45605;Santa Adélia; 14 018
SP;45704;Santa Albertina; 6 393
SP;45803;Santa Bárbara d'Oeste; 183 347
SP;46009;Santa Branca; 13 975
SP;46108;Santa Clara d'Oeste; 2 598
SP;46207;Santa Cruz da Conceição; 4 277
SP;46256;Santa Cruz da Esperança; 2 116
SP;46306;Santa Cruz das Palmeiras; 28 864
SP;46405;Santa Cruz do Rio Pardo; 46 442
SP;46504;Santa Ernestina; 6 118
SP;46603;Santa Fé do Sul; 34 794
SP;46702;Santa Gertrudes; 23 611
SP;46801;Santa Isabel; 53 174
SP;46900;Santa Lúcia; 7 149
SP;47007;Santa Maria da Serra; 5 243
SP;47106;Santa Mercedes; 2 956
SP;47205;Santana da Ponte Pensa; 1 670
SP;47304;Santana de Parnaíba; 154 105
SP;47403;Santa Rita d'Oeste; 2 733
SP;47502;Santa Rita do Passa Quatro; 24 833
SP;47601;Santa Rosa de Viterbo; 23 411
SP;47650;Santa Salete; 1 645
SP;47700;Santo Anastácio; 17 963
SP;47809;Santo André; 748 919
SP;47908;Santo Antônio da Alegria; 6 775
SP;48005;Santo Antônio de Posse; 23 244
SP;48054;Santo Antônio do Aracanguá; 8 379
SP;48104;Santo Antônio do Jardim; 6 126
SP;48203;Santo Antônio do Pinhal; 7 133
SP;48302;Santo Expedito; 3 000
SP;48401;Santópolis do Aguapeí; 3 899
SP;48500;Santos; 418 608
SP;48609;São Bento do Sapucaí; 11 684
SP;48708;São Bernardo do Campo; 810 729
SP;48807;São Caetano do Sul; 165 655
SP;48906;São Carlos; 254 822
SP;49003;São Francisco; 2 602
SP;49102;São João da Boa Vista; 92 535
SP;49201;São João das Duas Pontes; 2 580
SP;49250;São João de Iracema; 1 846
SP;49300;São João do Pau d'Alho; 2 242
SP;49409;São Joaquim da Barra; 48 558
SP;49508;São José da Bela Vista; 7 626
SP;49607;São José do Barreiro; 3 853
SP;49706;São José do Rio Pardo; 52 204
SP;49805;São José do Rio Preto; 480 439
SP;49904;São José dos Campos; 697 428
SP;49953;São Lourenço da Serra; 15 984
SP;50001;São Luiz do Paraitinga; 10 337
SP;50100;São Manuel; 37 289
SP;50209;São Miguel Arcanjo; 32 039
SP;50308;São Paulo;11 451 245
SP;50407;São Pedro; 38 256
SP;50506;São Pedro do Turvo; 7 214
SP;50605;São Roque; 79 484
SP;50704;São Sebastião; 81 540
SP;50803;São Sebastião da Grama; 10 441
SP;50902;São Simão; 13 442
SP;51009;São Vicente; 329 844
SP;51108;Sarapuí; 10 369
SP;51207;Sarutaiá; 3 704
SP;51306;Sebastianópolis do Sul; 3 130
SP;51405;Serra Azul; 12 746
SP;51504;Serrana; 43 909
SP;51603;Serra Negra; 29 894
SP;51702;Sertãozinho; 126 887
SP;51801;Sete Barras; 12 730
SP;51900;Severínia; 14 576
SP;52007;Silveiras; 6 186
SP;52106;Socorro; 40 122
SP;52205;Sorocaba; 723 574
SP;52304;Sud Mennucci; 7 355
SP;52403;Sumaré; 279 546
SP;52502;Suzano; 307 364
SP;52551;Suzanápolis; 3 365
SP;52601;Tabapuã; 11 323
SP;52700;Tabatinga; 14 769
SP;52809;Taboão da Serra; 273 542
SP;52908;Taciba; 6 260
SP;53005;Taguaí; 12 669
SP;53104;Taiaçu; 5 677
SP;53203;Taiúva; 6 548
SP;53302;Tambaú; 21 435
SP;53401;Tanabi; 25 265
SP;53500;Tapiraí; 7 996
SP;53609;Tapiratiba; 11 816
SP;53658;Taquaral; 2 619
SP;53708;Taquaritinga; 52 260
SP;53807;Taquarituba; 24 350
SP;53856;Taquarivaí; 6 876
SP;53906;Tarabai; 6 536
SP;53955;Tarumã; 14 882
SP;54003;Tatuí; 123 942
SP;54102;Taubaté; 310 739
SP;54201;Tejupá; 4 127
SP;54300;Teodoro Sampaio; 22 173
SP;54409;Terra Roxa; 7 904
SP;54508;Tietê; 37 663
SP;54607;Timburi; 2 464
SP;54656;Torre de Pedra; 2 046
SP;54706;Torrinha; 9 335
SP;54755;Trabiju; 1 682
SP;54805;Tremembé; 51 173
SP;54904;Três Fronteiras; 6 804
SP;54953;Tuiuti; 6 778
SP;55000;Tupã; 63 928
SP;55109;Tupi Paulista; 15 854
SP;55208;Turiúba; 1 818
SP;55307;Turmalina; 1 669
SP;55356;Ubarana; 5 365
SP;55406;Ubatuba; 92 980
SP;55505;Ubirajara; 5 132
SP;55604;Uchoa; 10 394
SP;55703;União Paulista; 1 603
SP;55802;Urânia; 8 833
SP;55901;Uru; 1 387
SP;56008;Urupês; 13 744
SP;56107;Valentim Gentil; 14 098
SP;56206;Valinhos; 126 325
SP;56305;Valparaíso; 24 241
SP;56354;Vargem; 10 512
SP;56404;Vargem Grande do Sul; 40 133
SP;56453;Vargem Grande Paulista; 50 333
SP;56503;Várzea Paulista; 115 771
SP;56602;Vera Cruz; 10 176
SP;56701;Vinhedo; 76 663
SP;56800;Viradouro; 17 414
SP;56909;Vista Alegre do Alto; 8 109
SP;56958;Vitória Brasil; 1 794
SP;57006;Votorantim; 127 923
SP;57105;Votuporanga; 96 634
SP;57154;Zacarias; 2 692
SP;57204;Chavantes; 12 211
SP;57303;Estiva Gerbi; 11 295
PR;00103;Abatiá; 7 241
PR;00202;Adrianópolis; 6 256
PR;00301;Agudos do Sul; 10 233
PR;00400;Almirante Tamandaré; 119 825
PR;00459;Altamira do Paraná; 3 590
PR;00509;Altônia; 18 738
PR;00608;Alto Paraná; 13 909
PR;00707;Alto Piquiri; 9 727
PR;00806;Alvorada do Sul; 10 326
PR;00905;Amaporã; 4 762
PR;01002;Ampére; 19 620
PR;01051;Anahy; 2 918
PR;01101;Andirá; 19 878
PR;01150;Ângulo; 3 235
PR;01200;Antonina; 18 091
PR;01309;Antônio Olinto; 7 018
PR;01408;Apucarana; 130 134
PR;01507;Arapongas; 119 138
PR;01606;Arapoti; 25 777
PR;01655;Arapuã; 3 527
PR;01705;Araruna; 14 485
PR;01804;Araucária; 151 666
PR;01853;Ariranha do Ivaí; 2 329
PR;01903;Assaí; 13 797
PR;02000;Assis Chateaubriand; 36 808
PR;02109;Astorga; 25 475
PR;02208;Atalaia; 3 980
PR;02307;Balsa Nova; 13 395
PR;02406;Bandeirantes; 31 273
PR;02505;Barbosa Ferraz; 10 795
PR;02604;Barracão; 9 759
PR;02703;Barra do Jacaré; 2 814
PR;02752;Bela Vista da Caroba; 4 031
PR;02802;Bela Vista do Paraíso; 14 833
PR;02901;Bituruna; 15 533
PR;03008;Boa Esperança; 4 558
PR;03024;Boa Esperança do Iguaçu; 2 455
PR;03040;Boa Ventura de São Roque; 6 378
PR;03057;Boa Vista da Aparecida; 7 924
PR;03107;Bocaiúva do Sul; 13 281
PR;03156;Bom Jesus do Sul; 3 980
PR;03206;Bom Sucesso; 6 581
PR;03222;Bom Sucesso do Sul; 3 202
PR;03305;Borrazópolis; 7 735
PR;03354;Braganey; 4 854
PR;03370;Brasilândia do Sul; 3 708
PR;03404;Cafeara; 2 627
PR;03453;Cafelândia; 18 997
PR;03479;Cafezal do Sul; 4 473
PR;03503;Califórnia; 8 710
PR;03602;Cambará; 23 210
PR;03701;Cambé; 107 208
PR;03800;Cambira; 9 460
PR;03909;Campina da Lagoa; 15 723
PR;03958;Campina do Simão; 3 936
PR;04006;Campina Grande do Sul; 47 799
PR;04055;Campo Bonito; 4 027
PR;04105;Campo do Tenente; 7 508
PR;04204;Campo Largo; 136 327
PR;04253;Campo Magro; 29 879
PR;04303;Campo Mourão; 99 432
PR;04402;Cândido de Abreu; 15 244
PR;04428;Candói; 14 973
PR;04451;Cantagalo; 10 933
PR;04501;Capanema; 20 481
PR;04600;Capitão Leônidas Marques; 14 648
PR;04659;Carambeí; 23 283
PR;04709;Carlópolis; 16 905
PR;04808;Cascavel; 348 051
PR;04907;Castro; 73 044
PR;05003;Catanduvas; 10 446
PR;05102;Centenário do Sul; 10 832
PR;05201;Cerro Azul; 16 134
PR;05300;Céu Azul; 11 087
PR;05409;Chopinzinho; 21 079
PR;05508;Cianorte; 79 527
PR;05607;Cidade Gaúcha; 11 467
PR;05706;Clevelândia; 15 070
PR;05805;Colombo; 232 056
PR;05904;Colorado; 22 896
PR;06001;Congonhinhas; 8 320
PR;06100;Conselheiro Mairinck; 3 461
PR;06209;Contenda; 19 128
PR;06308;Corbélia; 17 470
PR;06407;Cornélio Procópio; 45 206
PR;06456;Coronel Domingos Soares; 5 649
PR;06506;Coronel Vivida; 23 331
PR;06555;Corumbataí do Sul; 3 760
PR;06571;Cruzeiro do Iguaçu; 4 133
PR;06605;Cruzeiro do Oeste; 23 831
PR;06704;Cruzeiro do Sul; 4 494
PR;06803;Cruz Machado; 15 978
PR;06852;Cruzmaltina; 2 882
PR;06902;Curitiba;1 773 733
PR;07009;Curiúva; 13 647
PR;07108;Diamante do Norte; 5 142
PR;07124;Diamante do Sul; 3 171
PR;07157;Diamante D'Oeste; 4 557
PR;07207;Dois Vizinhos; 44 869
PR;07256;Douradina; 9 161
PR;07306;Doutor Camargo; 6 327
PR;07405;Enéas Marques; 5 999
PR;07504;Engenheiro Beltrão; 12 454
PR;07520;Esperança Nova; 1 849
PR;07538;Entre Rios do Oeste; 4 575
PR;07546;Espigão Alto do Iguaçu; 4 797
PR;07553;Farol; 3 039
PR;07603;Faxinal; 16 389
PR;07652;Fazenda Rio Grande; 148 873
PR;07702;Fênix; 4 492
PR;07736;Fernandes Pinheiro; 6 255
PR;07751;Figueira; 8 062
PR;07801;Floraí; 4 792
PR;07850;Flor da Serra do Sul; 4 364
PR;07900;Floresta; 10 458
PR;08007;Florestópolis; 11 446
PR;08106;Flórida; 2 652
PR;08205;Formosa do Oeste; 7 635
PR;08304;Foz do Iguaçu; 285 415
PR;08320;Francisco Alves; 8 116
PR;08403;Francisco Beltrão; 96 666
PR;08452;Foz do Jordão; 4 926
PR;08502;General Carneiro; 11 062
PR;08551;Godoy Moreira; 2 977
PR;08601;Goioerê; 28 437
PR;08650;Goioxim; 6 566
PR;08700;Grandes Rios; 5 641
PR;08809;Guaíra; 32 097
PR;08908;Guairaçá; 6 544
PR;08957;Guamiranga; 7 856
PR;09005;Guapirama; 4 626
PR;09104;Guaporema; 2 191
PR;09203;Guaraci; 4 748
PR;09302;Guaraniaçu; 13 735
PR;09401;Guarapuava; 182 093
PR;09500;Guaraqueçaba; 7 430
PR;09609;Guaratuba; 42 062
PR;09658;Honório Serpa; 4 941
PR;09708;Ibaiti; 28 830
PR;09757;Ibema; 6 218
PR;09807;Ibiporã; 51 603
PR;09906;Icaraíma; 8 991
PR;10003;Iguaraçu; 5 338
PR;10052;Iguatu; 2 144
PR;10078;Imbaú; 14 249
PR;10102;Imbituva; 29 924
PR;10201;Inácio Martins; 9 670
PR;10300;Inajá; 2 536
PR;10409;Indianópolis; 4 448
PR;10508;Ipiranga; 14 142
PR;10607;Iporã; 15 746
PR;10656;Iracema do Oeste; 2 343
PR;10706;Irati; 59 250
PR;10805;Iretama; 10 684
PR;10904;Itaguajé; 4 481
PR;10953;Itaipulândia; 11 485
PR;11001;Itambaracá; 5 908
PR;11100;Itambé; 6 111
PR;11209;Itapejara d'Oeste; 12 344
PR;11258;Itaperuçu; 31 217
PR;11308;Itaúna do Sul; 3 572
PR;11407;Ivaí; 13 229
PR;11506;Ivaiporã; 32 720
PR;11555;Ivaté; 6 831
PR;11605;Ivatuba; 2 708
PR;11704;Jaboti; 5 427
PR;11803;Jacarezinho; 40 375
PR;11902;Jaguapitã; 15 122
PR;12009;Jaguariaíva; 35 141
PR;12108;Jandaia do Sul; 21 408
PR;12207;Janiópolis; 5 870
PR;12306;Japira; 4 972
PR;12405;Japurá; 9 144
PR;12504;Jardim Alegre; 12 004
PR;12603;Jardim Olinda; 1 343
PR;12702;Jataizinho; 11 813
PR;12751;Jesuítas; 10 506
PR;12801;Joaquim Távora; 11 945
PR;12900;Jundiaí do Sul; 3 333
PR;12959;Juranda; 7 771
PR;13007;Jussara; 6 690
PR;13106;Kaloré; 4 582
PR;13205;Lapa; 45 003
PR;13254;Laranjal; 5 600
PR;13304;Laranjeiras do Sul; 32 227
PR;13403;Leópolis; 3 752
PR;13429;Lidianópolis; 3 938
PR;13452;Lindoeste; 5 175
PR;13502;Loanda; 23 225
PR;13601;Lobato; 4 601
PR;13700;Londrina; 555 937
PR;13734;Luiziana; 6 690
PR;13759;Lunardelli; 4 872
PR;13809;Lupionópolis; 4 813
PR;13908;Mallet; 13 428
PR;14005;Mamborê; 13 452
PR;14104;Mandaguaçu; 31 457
PR;14203;Mandaguari; 36 716
PR;14302;Mandirituba; 27 434
PR;14351;Manfrinópolis; 2 770
PR;14401;Mangueirinha; 16 603
PR;14500;Manoel Ribas; 14 240
PR;14609;Marechal Cândido Rondon; 55 836
PR;14708;Maria Helena; 5 865
PR;14807;Marialva; 41 851
PR;14906;Marilândia do Sul; 8 677
PR;15002;Marilena; 7 253
PR;15101;Mariluz; 9 847
PR;15200;Maringá; 409 657
PR;15309;Mariópolis; 6 371
PR;15358;Maripá; 6 555
PR;15408;Marmeleiro; 15 901
PR;15457;Marquinho; 4 504
PR;15507;Marumbi; 4 699
PR;15606;Matelândia; 18 450
PR;15705;Matinhos; 39 259
PR;15739;Mato Rico; 3 267
PR;15754;Mauá da Serra; 9 383
PR;15804;Medianeira; 54 369
PR;15853;Mercedes; 5 931
PR;15903;Mirador; 2 238
PR;16000;Miraselva; 1 966
PR;16059;Missal; 11 064
PR;16109;Moreira Sales; 11 175
PR;16208;Morretes; 18 309
PR;16307;Munhoz de Melo; 3 951
PR;16406;Nossa Senhora das Graças; 3 669
PR;16505;Nova Aliança do Ivaí; 1 323
PR;16604;Nova América da Colina; 3 280
PR;16703;Nova Aurora; 13 765
PR;16802;Nova Cantu; 6 790
PR;16901;Nova Esperança; 26 585
PR;16950;Nova Esperança do Sudoeste; 5 597
PR;17008;Nova Fátima; 7 225
PR;17057;Nova Laranjeiras; 12 074
PR;17107;Nova Londrina; 12 923
PR;17206;Nova Olímpia; 5 833
PR;17214;Nova Santa Bárbara; 4 184
PR;17222;Nova Santa Rosa; 8 322
PR;17255;Nova Prata do Iguaçu; 12 699
PR;17271;Nova Tebas; 6 848
PR;17297;Novo Itacolomi; 3 125
PR;17305;Ortigueira; 24 192
PR;17404;Ourizona; 3 187
PR;17453;Ouro Verde do Oeste; 6 785
PR;17503;Paiçandu; 45 962
PR;17602;Palmas; 48 247
PR;17701;Palmeira; 33 855
PR;17800;Palmital; 13 033
PR;17909;Palotina; 35 011
PR;18006;Paraíso do Norte; 13 245
PR;18105;Paranacity; 9 557
PR;18204;Paranaguá; 145 829
PR;18303;Paranapoema; 2 398
PR;18402;Paranavaí; 91 950
PR;18451;Pato Bragado; 5 733
PR;18501;Pato Branco; 91 836
PR;18600;Paula Freitas; 5 666
PR;18709;Paulo Frontin; 6 343
PR;18808;Peabiru; 13 346
PR;18857;Perobal; 7 189
PR;18907;Pérola; 11 878
PR;19004;Pérola d'Oeste; 6 221
PR;19103;Piên; 13 655
PR;19152;Pinhais; 127 019
PR;19202;Pinhalão; 6 566
PR;19251;Pinhal de São Bento; 2 761
PR;19301;Pinhão; 29 886
PR;19400;Piraí do Sul; 23 649
PR;19509;Piraquara; 118 730
PR;19608;Pitanga; 33 567
PR;19657;Pitangueiras; 3 046
PR;19707;Planaltina do Paraná; 4 070
PR;19806;Planalto; 14 374
PR;19905;Ponta Grossa; 358 367
PR;19954;Pontal do Paraná; 30 425
PR;20002;Porecatu; 11 624
PR;20101;Porto Amazonas; 4 098
PR;20150;Porto Barreiro; 3 110
PR;20200;Porto Rico; 3 182
PR;20309;Porto Vitória; 3 562
PR;20333;Prado Ferreira; 3 709
PR;20358;Pranchita; 5 737
PR;20408;Presidente Castelo Branco; 4 336
PR;20507;Primeiro de Maio; 10 082
PR;20606;Prudentópolis; 49 393
PR;20655;Quarto Centenário; 4 201
PR;20705;Quatiguá; 8 099
PR;20804;Quatro Barras; 24 191
PR;20853;Quatro Pontes; 4 480
PR;20903;Quedas do Iguaçu; 30 738
PR;21000;Querência do Norte; 10 685
PR;21109;Quinta do Sol; 5 001
PR;21208;Quitandinha; 18 398
PR;21257;Ramilândia; 4 221
PR;21307;Rancho Alegre; 3 512
PR;21356;Rancho Alegre D'Oeste; 2 618
PR;21406;Realeza; 19 247
PR;21505;Rebouças; 14 514
PR;21604;Renascença; 6 841
PR;21703;Reserva; 24 573
PR;21752;Reserva do Iguaçu; 6 553
PR;21802;Ribeirão Claro; 12 364
PR;21901;Ribeirão do Pinhal; 13 060
PR;22008;Rio Azul; 14 025
PR;22107;Rio Bom; 3 197
PR;22156;Rio Bonito do Iguaçu; 13 929
PR;22172;Rio Branco do Ivaí; 3 808
PR;22206;Rio Branco do Sul; 37 558
PR;22305;Rio Negro; 31 324
PR;22404;Rolândia; 71 670
PR;22503;Roncador; 11 251
PR;22602;Rondon; 9 097
PR;22651;Rosário do Ivaí; 5 435
PR;22701;Sabáudia; 8 822
PR;22800;Salgado Filho; 4 075
PR;22909;Salto do Itararé; 5 192
PR;23006;Salto do Lontra; 15 223
PR;23105;Santa Amélia; 3 394
PR;23204;Santa Cecília do Pavão; 3 365
PR;23303;Santa Cruz de Monte Castelo; 8 613
PR;23402;Santa Fé; 11 378
PR;23501;Santa Helena; 25 492
PR;23600;Santa Inês; 1 748
PR;23709;Santa Isabel do Ivaí; 8 912
PR;23808;Santa Izabel do Oeste; 14 070
PR;23824;Santa Lúcia; 3 644
PR;23857;Santa Maria do Oeste; 9 934
PR;23907;Santa Mariana; 11 066
PR;23956;Santa Mônica; 3 356
PR;24004;Santana do Itararé; 5 514
PR;24020;Santa Tereza do Oeste; 13 174
PR;24053;Santa Terezinha de Itaipu; 24 262
PR;24103;Santo Antônio da Platina; 44 369
PR;24202;Santo Antônio do Caiuá; 2 493
PR;24301;Santo Antônio do Paraíso; 2 125
PR;24400;Santo Antônio do Sudoeste; 23 673
PR;24509;Santo Inácio; 6 181
PR;24608;São Carlos do Ivaí; 6 587
PR;24707;São Jerônimo da Serra; 10 830
PR;24806;São João; 11 886
PR;24905;São João do Caiuá; 5 586
PR;25001;São João do Ivaí; 10 667
PR;25100;São João do Triunfo; 13 726
PR;25209;São Jorge d'Oeste; 9 378
PR;25308;São Jorge do Ivaí; 5 168
PR;25357;São Jorge do Patrocínio; 6 504
PR;25407;São José da Boa Vista; 6 040
PR;25456;São José das Palmeiras; 3 870
PR;25506;São José dos Pinhais; 329 222
PR;25555;São Manoel do Paraná; 2 138
PR;25605;São Mateus do Sul; 42 358
PR;25704;São Miguel do Iguaçu; 29 122
PR;25753;São Pedro do Iguaçu; 5 784
PR;25803;São Pedro do Ivaí; 8 690
PR;25902;São Pedro do Paraná; 2 661
PR;26009;São Sebastião da Amoreira; 8 063
PR;26108;São Tomé; 5 232
PR;26207;Sapopema; 6 695
PR;26256;Sarandi; 118 455
PR;26272;Saudade do Iguaçu; 6 108
PR;26306;Sengés; 17 270
PR;26355;Serranópolis do Iguaçu; 5 007
PR;26405;Sertaneja; 5 616
PR;26504;Sertanópolis; 15 930
PR;26603;Siqueira Campos; 22 811
PR;26652;Sulina; 3 440
PR;26678;Tamarana; 10 707
PR;26702;Tamboara; 4 880
PR;26801;Tapejara; 15 869
PR;26900;Tapira; 5 745
PR;27007;Teixeira Soares; 9 547
PR;27106;Telêmaco Borba; 75 042
PR;27205;Terra Boa; 17 568
PR;27304;Terra Rica; 14 842
PR;27403;Terra Roxa; 18 119
PR;27502;Tibagi; 19 961
PR;27601;Tijucas do Sul; 17 606
PR;27700;Toledo; 150 470
PR;27809;Tomazina; 8 426
PR;27858;Três Barras do Paraná; 11 135
PR;27882;Tunas do Paraná; 6 219
PR;27908;Tuneiras do Oeste; 8 067
PR;27957;Tupãssi; 8 077
PR;27965;Turvo; 14 231
PR;28005;Ubiratã; 24 749
PR;28104;Umuarama; 117 095
PR;28203;União da Vitória; 55 033
PR;28302;Uniflor; 2 136
PR;28401;Uraí; 10 406
PR;28500;Wenceslau Braz; 19 188
PR;28534;Ventania; 9 681
PR;28559;Vera Cruz do Oeste; 8 215
PR;28609;Verê; 7 932
PR;28625;Alto Paraíso; 3 055
PR;28633;Doutor Ulysses; 5 697
PR;28658;Virmond; 3 811
PR;28708;Vitorino; 9 706
PR;28807;Xambrê; 5 798
SC;00051;Abdon Batista; 2 598
SC;00101;Abelardo Luz; 17 392
SC;00200;Agrolândia; 10 990
SC;00309;Agronômica; 6 055
SC;00408;Água Doce; 6 508
SC;00507;Águas de Chapecó; 6 036
SC;00556;Águas Frias; 2 839
SC;00606;Águas Mornas; 6 743
SC;00705;Alfredo Wagner; 10 481
SC;00754;Alto Bela Vista; 1 856
SC;00804;Anchieta; 5 943
SC;00903;Angelina; 5 358
SC;01000;Anita Garibaldi; 8 285
SC;01109;Anitápolis; 3 593
SC;01208;Antônio Carlos; 11 224
SC;01257;Apiúna; 9 811
SC;01273;Arabutã; 4 378
SC;01307;Araquari; 45 180
SC;01406;Araranguá; 71 922
SC;01505;Armazém; 8 834
SC;01604;Arroio Trinta; 3 556
SC;01653;Arvoredo; 2 510
SC;01703;Ascurra; 8 319
SC;01802;Atalanta; 3 227
SC;01901;Aurora; 6 780
SC;01950;Balneário Arroio do Silva; 15 820
SC;02008;Balneário Camboriú; 139 155
SC;02057;Balneário Barra do Sul; 14 912
SC;02073;Balneário Gaivota; 15 669
SC;02081;Bandeirante; 3 144
SC;02099;Barra Bonita; 1 668
SC;02107;Barra Velha; 45 371
SC;02131;Bela Vista do Toldo; 5 872
SC;02156;Belmonte; 2 658
SC;02206;Benedito Novo; 10 520
SC;02305;Biguaçu; 76 773
SC;02404;Blumenau; 361 261
SC;02438;Bocaina do Sul; 3 515
SC;02453;Bombinhas; 25 058
SC;02503;Bom Jardim da Serra; 4 026
SC;02537;Bom Jesus; 2 777
SC;02578;Bom Jesus do Oeste; 2 187
SC;02602;Bom Retiro; 8 418
SC;02701;Botuverá; 5 363
SC;02800;Braço do Norte; 33 773
SC;02859;Braço do Trombudo; 4 026
SC;02875;Brunópolis; 2 489
SC;02909;Brusque; 141 385
SC;03006;Caçador; 73 720
SC;03105;Caibi; 6 304
SC;03154;Calmon; 3 443
SC;03204;Camboriú; 103 074
SC;03253;Capão Alto; 2 625
SC;03303;Campo Alegre; 12 501
SC;03402;Campo Belo do Sul; 7 257
SC;03501;Campo Erê; 9 623
SC;03600;Campos Novos; 36 932
SC;03709;Canelinha; 12 821
SC;03808;Canoinhas; 55 016
SC;03907;Capinzal; 23 314
SC;03956;Capivari de Baixo; 23 975
SC;04004;Catanduvas; 10 566
SC;04103;Caxambu do Sul; 4 614
SC;04152;Celso Ramos; 2 805
SC;04178;Cerro Negro; 3 317
SC;04194;Chapadão do Lageado; 2 950
SC;04202;Chapecó; 254 781
SC;04251;Cocal do Sul; 17 240
SC;04301;Concórdia; 81 646
SC;04350;Cordilheira Alta; 4 781
SC;04400;Coronel Freitas; 10 388
SC;04459;Coronel Martins; 2 065
SC;04509;Corupá; 15 034
SC;04558;Correia Pinto; 15 727
SC;04608;Criciúma; 214 493
SC;04707;Cunha Porã; 10 953
SC;04756;Cunhataí; 1 968
SC;04806;Curitibanos; 40 045
SC;04905;Descanso; 8 530
SC;05001;Dionísio Cerqueira; 15 008
SC;05100;Dona Emma; 4 221
SC;05159;Doutor Pedrinho; 3 637
SC;05175;Entre Rios; 3 402
SC;05191;Ermo; 2 269
SC;05209;Erval Velho; 4 885
SC;05308;Faxinal dos Guedes; 11 192
SC;05357;Flor do Sertão; 1 783
SC;05407;Florianópolis; 537 213
SC;05431;Formosa do Sul; 2 682
SC;05456;Forquilhinha; 31 431
SC;05506;Fraiburgo; 33 481
SC;05555;Frei Rogério; 2 411
SC;05605;Galvão; 3 219
SC;05704;Garopaba; 29 959
SC;05803;Garuva; 18 556
SC;05902;Gaspar; 72 570
SC;06009;Governador Celso Ramos; 16 915
SC;06108;Grão-Pará; 6 277
SC;06207;Gravatal; 12 435
SC;06306;Guabiruba; 24 543
SC;06405;Guaraciaba; 10 796
SC;06504;Guaramirim; 46 711
SC;06603;Guarujá do Sul; 4 829
SC;06652;Guatambú; 8 425
SC;06702;Herval d'Oeste; 21 724
SC;06751;Ibiam; 2 008
SC;06801;Ibicaré; 3 269
SC;06900;Ibirama; 19 862
SC;07007;Içara; 59 035
SC;07106;Ilhota; 17 046
SC;07205;Imaruí; 11 881
SC;07304;Imbituba; 52 581
SC;07403;Imbuia; 5 982
SC;07502;Indaial; 71 549
SC;07577;Iomerê; 2 877
SC;07601;Ipira; 4 578
SC;07650;Iporã do Oeste; 9 333
SC;07684;Ipuaçu; 7 501
SC;07700;Ipumirim; 7 816
SC;07759;Iraceminha; 3 986
SC;07809;Irani; 10 195
SC;07858;Irati; 2 069
SC;07908;Irineópolis; 10 285
SC;08005;Itá; 7 067
SC;08104;Itaiópolis; 22 051
SC;08203;Itajaí; 264 054
SC;08302;Itapema; 75 940
SC;08401;Itapiranga; 16 638
SC;08450;Itapoá; 30 750
SC;08500;Ituporanga; 26 525
SC;08609;Jaborá; 4 310
SC;08708;Jacinto Machado; 10 624
SC;08807;Jaguaruna; 20 375
SC;08906;Jaraguá do Sul; 182 660
SC;08955;Jardinópolis; 1 776
SC;09003;Joaçaba; 30 146
SC;09102;Joinville; 616 323
SC;09151;José Boiteux; 5 985
SC;09177;Jupiá; 2 546
SC;09201;Lacerdópolis; 2 248
SC;09300;Lages; 164 981
SC;09409;Laguna; 42 785
SC;09458;Lajeado Grande; 1 702
SC;09508;Laurentino; 7 932
SC;09607;Lauro Müller; 14 381
SC;09706;Lebon Régis; 11 472
SC;09805;Leoberto Leal; 3 330
SC;09854;Lindóia do Sul; 4 549
SC;09904;Lontras; 12 873
